пиво арсенальное крепкое;;0.00;;0.00;;4.00;;57.00;;0.00
пиво арсенальное традиционное;;0.00;;0.00;;3.80;;45.00;;0.00
пиво арсенальное экстра крепкое;;0.00;;0.00;;4.30;;65.00;;0.00
пиво балтика lite;;0.00;;0.00;;3.50;;37.00;;0.00
пиво балтика кулер;;0.00;;0.00;;3.40;;41.00;;0.00
пиво балтика кулер лайм;;0.00;;0.00;;3.40;;41.00;;0.00
пиво балтика №0 безалкогольное;;0.00;;0.00;;6.10;;33.00;;0.00
пиво балтика №1 легкое;;0.00;;0.00;;4.80;;39.00;;0.00
пиво балтика №2 светлое;;0.00;;0.00;;3.40;;41.00;;0.00
пиво балтика №3 классическое;;0.00;;0.00;;4.80;;42.00;;0.00
пиво балтика №4 оригинальное;;0.00;;0.00;;4.80;;54.00;;0.00
пиво балтика №5 золотое;;0.00;;0.00;;3.00;;45.00;;0.00
пиво балтика №6 портер;;0.00;;0.00;;4.90;;61.00;;0.00
пиво балтика №7 экспортное;;0.00;;0.00;;3.40;;45.00;;0.00
пиво балтика №8 пшеничное;;0.00;;0.00;;3.40;;45.00;;0.00
пиво балтика №9 крепкое;;0.00;;0.00;;3.70;;60.00;;0.00
пиво белый медведь светлое;;0.00;;0.00;;4.60;;42.00;;0.00
пиво большая кружка крепкое;;0.00;;0.00;;4.80;;54.00;;0.00
пиво большая кружка янтарное;;0.00;;0.00;;3.40;;34.00;;0.00
пиво брама;;0.00;;0.00;;4.50;;45.00;;0.00
пиво волга янтарное специальное;;0.00;;0.00;;4.70;;46.00;;0.00
пиво жигулевское;;0.00;;0.00;;4.60;;42.00;;0.00
пиво золотая бочка классическое;;0.00;;0.00;;4.00;;45.00;;0.00
пиво золотая бочка разливное;;0.00;;0.00;;4.10;;48.00;;0.00
пиво золотая бочка светлое;;0.00;;0.00;;4.60;;42.00;;0.00
пиво клинское мохито;;0.00;;0.00;;4.60;;42.00;;0.00
пиво клинское светлое;;0.00;;0.00;;4.60;;42.00;;0.00
пиво невское ice;;0.00;;0.00;;4.60;;42.00;;0.00
пиво невское живое;;0.00;;0.00;;4.20;;45.00;;0.00
пиво невское классическое;;0.00;;0.00;;4.70;;46.00;;0.00
пиво невское оригинальное;;0.00;;0.00;;5.30;;50.00;;0.00
пиво невское светлое;;0.00;;0.00;;4.60;;42.00;;0.00
пиво оболонь lager;;0.00;;0.00;;4.00;;45.00;;0.00
пиво оболонь бархатное;;0.00;;0.00;;4.90;;53.00;;0.00
пиво оболонь безалкогольное;;0.00;;0.00;;4.10;;22.00;;0.00
пиво оболонь белое;;0.00;;0.00;;3.40;;43.00;;0.00
пиво оболонь премиум;;0.00;;0.00;;3.30;;45.00;;0.00
пиво оболонь пшеничное;;0.00;;0.00;;4.00;;47.00;;0.00
пиво оболонь светлое;;0.00;;0.00;;3.30;;41.00;;0.00
пиво светлое 1.8%;;0.20;;0.00;;4.30;;29.00;;0.00
пиво светлое 2.8%;;0.60;;0.00;;4.80;;37.00;;0.00
пиво светлое 4.5%;;0.60;;0.00;;3.80;;45.00;;0.00
пиво сибирская корона безалкогольное;;0.00;;0.00;;4.70;;26.00;;0.00
пиво сибирская корона золотистое;;0.00;;0.00;;3.90;;39.00;;0.00
пиво сибирская корона классическое;;0.00;;0.00;;4.70;;46.00;;0.00
пиво сибирская корона лаймъ;;0.00;;0.00;;4.60;;42.00;;0.00
пиво славутич ice;;0.00;;0.00;;4.60;;42.00;;0.00
пиво славутич премиум;;0.00;;0.00;;4.60;;45.00;;0.00
пиво славутич светлое;;0.00;;0.00;;4.60;;42.00;;0.00
пиво сокол кола;;0.00;;0.00;;4.80;;48.00;;0.00
пиво старый мельник золотое;;0.00;;0.00;;4.70;;46.00;;0.00
пиво старый мельник из бочонка;;0.00;;0.00;;4.70;;46.00;;0.00
пиво старый мельник из бочонка мягкое;;0.00;;0.00;;3.90;;38.00;;0.00
пиво ярпиво крепкое;;0.00;;0.00;;5.80;;54.00;;0.00
пиво ярпиво ледяное;;0.00;;0.00;;4.60;;42.00;;0.00
пиво ярпиво оригинальное;;0.00;;0.00;;4.60;;42.00;;0.00
пиво ярпиво светлое;;0.00;;0.00;;4.20;;38.00;;0.00
пиво ярпиво хлебное;;0.00;;0.00;;4.10;;43.00;;0.00
пиво ярпиво янтарное;;0.00;;0.00;;4.70;;46.00;;0.00
пикша;;17.20;;0.20;;0.00;;71.00;;0.00
пирог завитушка сливочный мусс и шоколад;;5.40;;16.00;;53.00;;380.00;;0.00
пирог завитушка шоколад и орех;;7.00;;21.00;;47.00;;400.00;;0.00
пирог с начинкой. абрикос;;4.30;;13.80;;59.10;;378.00;;0.00
пирог с начинкой. вишня;;4.00;;14.10;;56.30;;370.00;;0.00
пирог с начинкой. голубика;;4.30;;13.80;;59.10;;378.00;;0.00
пирог с начинкой. клубника;;4.30;;13.60;;59.00;;376.00;;0.00
пирожное choco pie lotte;;4.00;;18.00;;64.90;;438.00;;0.00
пирожное choco-pie;;3.60;;16.10;;70.90;;430.00;;0.00
пирожное kinder delice с молочной начинкой;;5.90;;29.00;;42.60;;455.00;;0.00
пирожное kinder молочный ломтик;;8.20;;27.90;;34.00;;420.00;;0.00
пирожное воздушное;;3.10;;16.30;;68.50;;419.00;;0.00
пирожное йогуртовое;;7.00;;24.60;;26.10;;352.00;;0.00
пирожное кармен;;2.90;;19.40;;52.80;;390.00;;0.00
пирожное картошка с карамельной начинкой;;3.70;;20.00;;47.60;;355.00;;0.00
пирожное картошка с кремом;;4.30;;19.70;;48.90;;392.00;;0.00
пирожное коктейль;;2.00;;13.80;;59.50;;384.00;;0.00
пирожное корзиночка крем-брюле;;2.80;;21.50;;46.20;;392.00;;0.00
пирожное корзиночка с белковым кремом;;1.90;;13.70;;59.30;;372.00;;0.00
пирожное корзиночка с грибочками;;1.00;;27.50;;54.90;;461.00;;0.00
пирожное корзиночка с клубничкой;;1.20;;22.40;;55.80;;434.00;;0.00
пирожное корзиночка с фруктами;;0.80;;17.30;;42.50;;380.00;;0.00
пирожное корзиночка со сливками и конфитюром;;0.70;;18.70;;48.40;;365.00;;0.00
пирожное медвежонок барни с шоколадной начинкой;;5.80;;15.20;;59.10;;390.00;;0.00
пирожное орешек;;5.80;;16.50;;49.10;;397.00;;0.00
пирожное полено;;4.80;;22.20;;47.10;;368.00;;0.00
пирожное творожное кольцо;;11.20;;16.70;;24.80;;326.00;;0.00
пирожное трубочка с кремом;;1.70;;25.20;;50.90;;454.00;;0.00
пирожное эклер с кремом;;3.20;;30.80;;36.20;;439.00;;0.00
пирожок песочный с повидлом;;5.90;;21.10;;56.30;;437.00;;0.00
пита;;7.40;;0.80;;49.90;;242.00;;0.00
пицца casa nostra ассорти;;11.40;;8.50;;29.80;;261.00;;0.00
пицца casa nostra ветчина-сыр;;8.50;;7.20;;29.60;;235.00;;0.00
пицца casa nostra грибы-сыр;;9.40;;4.70;;29.20;;203.00;;0.00
пицца ristorante bolognese;;8.70;;9.50;;22.90;;213.00;;0.00
пицца ristorante calzone speciale;;11.20;;13.90;;21.90;;258.00;;0.00
пицца ristorante formaggi and pomodori;;7.70;;11.60;;23.90;;232.00;;0.00
пицца ristorante funghi;;7.80;;12.30;;22.90;;235.00;;0.00
пицца ristorante hawaii;;8.60;;8.60;;25.70;;215.00;;0.00
пицца ristorante mozzarella;;10.50;;13.60;;24.30;;262.00;;0.00
пицца ristorante pepperoni-salame;;10.10;;14.10;;25.80;;272.00;;0.00
пицца ristorante piccola mozzarella;;10.00;;12.70;;22.80;;246.00;;0.00
пицца ristorante piccola salame;;10.00;;13.50;;25.40;;264.00;;0.00
пицца ristorante prosciutto;;10.10;;10.10;;24.10;;228.00;;0.00
пицца ristorante quattro formaggi;;10.80;;14.00;;24.10;;267.00;;0.00
пицца ristorante salame;;10.40;;14.00;;26.30;;273.00;;0.00
пицца ristorante speciale;;10.00;;13.30;;23.50;;255.00;;0.00
пицца ristorante vegetale;;6.70;;9.10;;22.20;;198.00;;0.00
плетенка с маком;;7.90;;2.70;;51.50;;267.00;;0.00
плотва свежая;;19.00;;0.40;;0.00;;110.00;;0.00
плюшка московская;;7.60;;8.70;;57.20;;330.00;;0.00
подберезовики свежие;;2.30;;0.90;;3.70;;31.00;;0.00
подберезовики сушеные;;23.50;;9.20;;14.30;;231.00;;0.00
подосиновики свежие;;3.30;;0.50;;3.70;;22.00;;0.00
подосиновики сушеные;;35.40;;5.40;;33.20;;315.00;;0.00
подушечки хрустящие с молочной начинкой;;7.60;;15.50;;66.20;;435.00;;0.00
помело;;0.60;;0.20;;6.70;;32.00;;0.00
попкорн карамельный;;5.30;;8.70;;76.10;;401.00;;0.00
попкорн соленый;;7.30;;13.50;;62.70;;407.00;;0.00
попкорн сырный;;5.80;;30.80;;50.10;;506.00;;0.00
портобелло жареные на гриле;;4.30;;0.80;;2.70;;35.00;;0.00
портобелло сырые;;2.50;;0.20;;3.60;;26.00;;0.00
пражский пай с карамельной начинкой;;4.90;;19.50;;55.70;;424.00;;0.00
пражский пай с начинкой земляника;;4.70;;18.00;;54.50;;398.00;;0.00
пражский пай с шоколадно-ореховой начинкой;;5.10;;19.00;;55.00;;418.00;;0.00
простокваша 0.1%;;3.00;;0.10;;3.80;;30.00;;0.00
простокваша 1%;;3.00;;1.00;;4.10;;40.00;;0.00
простокваша 2.5%;;2.90;;2.50;;4.10;;53.00;;0.00
простокваша 3.2%;;2.80;;3.20;;4.10;;58.00;;0.00
простокваша останкинская 2.5%;;2.80;;2.50;;4.20;;51.00;;0.00
пряник тульский;;5.80;;6.50;;71.60;;364.00;;0.00
пряник тульский купеческий;;7.30;;8.60;;68.20;;380.00;;0.00
пряник тульский с цукатами;;5.50;;6.80;;71.40;;363.00;;0.00
пряник тульский шоколадный;;9.10;;7.80;;67.20;;381.00;;0.00
пряники имбирные;;5.90;;6.50;;70.50;;353.00;;0.00
пудинг чудо ваниль;;2.50;;3.00;;16.90;;106.00;;0.00
пудинг чудо карамель;;2.50;;3.00;;15.00;;98.00;;0.00
пудинг чудо шоколадный;;2.90;;3.10;;19.00;;115.00;;0.00
путассу;;16.10;;0.90;;0.00;;72.00;;0.00
пшеница пророщенная;;7.50;;1.30;;41.40;;198.00;;0.00
пшеничная каша myllyn paras;;13.00;;2.00;;62.50;;325.00;;0.00
пшеничная каша nestle молочная с бананом;;15.00;;10.00;;66.00;;414.00;;0.00
пшеничная каша nestle молочная с тыквой;;15.00;;10.00;;66.00;;414.00;;0.00
пшеничная каша nestle молочная с яблоком;;15.00;;10.00;;66.00;;414.00;;0.00
пшеничная крупа;;11.50;;1.30;;62.00;;316.00;;0.00
пшеничные отруби;;15.10;;3.80;;53.60;;296.00;;0.00
пшенная каша myllyn paras;;11.20;;3.90;;55.30;;305.00;;0.00
пшенная каша вязкая на воде;;3.00;;0.70;;17.00;;90.00;;0.00
пшенная каша рассыпчатая;;4.70;;1.10;;26.10;;135.00;;0.00
пшенная крупа;;11.50;;3.30;;69.30;;348.00;;0.00
пшенная крупа мистраль шлифованная;;11.50;;3.30;;66.50;;342.00;;0.00
пшенные хлопья nordic;;12.00;;2.90;;69.30;;334.00;;0.00
разрыхлитель теста;;0.10;;0.00;;19.60;;79.00;;0.00
раки морские вареные;;20.50;;0.70;;0.30;;90.00;;0.00
раки морские свежие;;18.80;;1.30;;0.50;;89.00;;0.00
раки речные вареные;;20.30;;1.30;;1.00;;97.00;;0.00
раки речные свежие;;15.50;;1.00;;1.20;;76.00;;0.00
ракушка myllyn paras;;10.40;;1.10;;71.50;;344.00;;0.00
рапс;;30.80;;43.60;;7.20;;544.00;;0.00
рассольник;;1.40;;2.00;;5.00;;42.00;;0.00
рахат-лукум;;0.80;;0.70;;79.40;;316.00;;0.00
рахат-лукум пеко калейдоскоп;;0.00;;0.00;;81.80;;314.00;;0.00
рахат-лукум пеко мозаика;;0.00;;0.00;;82.00;;314.00;;0.00
рахат-лукум пеко цитрусовый;;0.00;;0.00;;81.80;;314.00;;0.00
ревень;;0.70;;0.10;;2.50;;13.00;;0.00
редис;;1.20;;0.10;;3.40;;19.00;;0.00
редька;;1.90;;0.20;;6.70;;35.00;;0.00
репа;;1.50;;0.10;;6.20;;30.00;;0.00
ржаные отруби;;11.20;;3.20;;32.00;;221.00;;0.00
ржаные хлопья;;6.40;;3.20;;82.60;;343.00;;0.00
ржаные хлопья myllyn paras;;9.70;;2.00;;61.30;;305.00;;0.00
рис белый;;6.70;;0.70;;78.90;;344.00;;0.00
рис белый вареный;;2.20;;0.50;;24.90;;116.00;;0.00
рис бурый;;7.40;;1.80;;72.90;;337.00;;0.00
рис дикий вареный;;4.00;;0.30;;21.10;;100.00;;0.00
рис жменька арборио;;6.70;;1.50;;78.50;;354.00;;0.00
рис жменька длиннозернистый;;7.00;;1.00;;71.40;;330.00;;0.00
рис жменька жасмин;;6.90;;0.20;;73.40;;331.00;;0.00
рис жменька круглозернистый;;7.00;;1.00;;71.40;;330.00;;0.00
рис жменька нешлифованный;;8.00;;3.90;;52.00;;285.00;;0.00
рис жменька отборный;;7.00;;1.00;;71.40;;330.00;;0.00
рис жменька пропаренный;;7.30;;0.20;;75.40;;341.00;;0.00
рис жменька пропаренный gold;;7.30;;0.20;;75.40;;341.00;;0.00
рис жменька супер басмати;;7.10;;0.20;;71.20;;322.00;;0.00
рис жменька суши;;7.20;;0.30;;79.00;;347.00;;0.00
рис коричневый;;6.30;;4.40;;65.10;;331.00;;0.00
рис коричневый вареный;;2.60;;0.90;;22.80;;110.00;;0.00
рис мистраль акватика color mix;;8.80;;2.30;;72.80;;356.00;;0.00
рис мистраль акватика дикий;;14.00;;0.50;;72.00;;357.00;;0.00
рис мистраль круглозерный;;0.10;;0.40;;79.50;;355.00;;0.00
рис мистраль пропаренный;;7.10;;0.70;;79.30;;361.00;;0.00
рис нешлифованный вареный;;2.70;;0.70;;36.00;;125.00;;0.00
рис полированный;;7.00;;1.00;;71.40;;330.00;;0.00
рис рассыпчатый;;2.40;;0.20;;24.90;;113.00;;0.00
рисовая бумага сэн сой премиум;;5.80;;0.00;;77.40;;333.00;;0.00
рисовая каша nestle безмолочная;;6.50;;1.00;;86.50;;381.00;;0.00
рисовая каша nestle молочная с бананом;;12.00;;10.00;;70.90;;422.00;;0.00
рисовая каша nestle молочная с яблоком;;12.00;;10.00;;70.90;;422.00;;0.00
рисовая каша на воде;;1.50;;0.10;;17.40;;78.00;;0.00
рисовая каша на молоке;;2.50;;16.00;;3.10;;97.00;;0.00
рисовые хлопья myllyn paras;;7.00;;1.00;;77.00;;360.00;;0.00
рисовые хлопья myllyn paras для каши;;7.00;;1.00;;77.00;;360.00;;0.00
рожки myllyn paras;;10.40;;1.10;;71.50;;344.00;;0.00
рожки сдобные;;8.30;;12.10;;50.50;;345.00;;0.00
розмарин;;3.30;;5.90;;20.70;;131.00;;0.00
ролл авокадо;;2.00;;1.30;;21.20;;105.00;;0.00
ролл аляска;;4.20;;2.70;;12.20;;90.00;;0.00
ролл ацуй маки;;5.80;;5.70;;15.50;;137.00;;0.00
ролл беруто дайкон;;0.30;;0.40;;23.40;;99.00;;0.00
ролл бутанику кимути;;5.10;;6.90;;15.20;;144.00;;0.00
ролл гейша маки;;5.70;;7.20;;17.40;;158.00;;0.00
ролл дзитаку;;6.40;;6.10;;16.80;;148.00;;0.00
ролл дракон маки;;4.80;;11.40;;16.70;;189.00;;0.00
ролл инари спайси;;6.00;;4.80;;13.80;;123.00;;0.00
ролл кагувасэ;;7.20;;6.50;;20.90;;171.00;;0.00
ролл кадзи сякэ;;6.50;;5.90;;15.80;;142.00;;0.00
ролл калифорния;;7.00;;8.80;;17.20;;176.00;;0.00
ролл кани хината;;4.40;;6.20;;12.70;;124.00;;0.00
ролл каппа маки;;1.70;;0.70;;19.20;;90.00;;0.00
ролл каруй;;0.10;;0.30;;10.80;;46.00;;0.00
ролл киото;;8.40;;6.30;;16.00;;155.00;;0.00
ролл кирои;;4.80;;8.30;;16.30;;159.00;;0.00
ролл кунсэй батакон;;8.30;;8.90;;15.10;;174.00;;0.00
ролл манацуби;;4.50;;3.40;;12.60;;99.00;;0.00
ролл масиро дайкон;;2.30;;2.00;;11.10;;71.00;;0.00
ролл мидори сякэ;;9.80;;6.50;;13.50;;152.00;;0.00
ролл овара;;6.50;;5.90;;15.80;;143.00;;0.00
ролл окинава;;5.80;;4.80;;18.00;;139.00;;0.00
ролл радуга;;3.50;;2.40;;17.30;;105.00;;0.00
ролл рок-н-ролл;;5.30;;5.60;;16.50;;138.00;;0.00
ролл супайсу тэмпура;;8.50;;6.70;;16.50;;160.00;;0.00
ролл сякэ;;6.80;;2.70;;19.30;;128.00;;0.00
ролл сякэ кунсей маки;;6.00;;5.50;;18.10;;146.00;;0.00
ролл сякэ унаги маки;;8.50;;7.10;;13.10;;150.00;;0.00
ролл тамаго маки;;7.00;;7.00;;13.50;;145.00;;0.00
ролл тануки;;9.70;;11.50;;14.40;;201.00;;0.00
ролл тануки фурай маки;;5.50;;6.60;;18.20;;154.00;;0.00
ролл тори ясай;;6.50;;8.30;;5.60;;160.00;;0.00
ролл тэкка маки;;2.80;;1.70;;19.20;;105.00;;0.00
ролл тэмпура;;6.10;;3.60;;18.00;;129.00;;0.00
ролл унаги;;5.30;;8.30;;19.20;;173.00;;0.00
ролл унаги кани;;9.80;;18.00;;19.20;;277.00;;0.00
ролл унаги тидзу;;10.90;;8.40;;11.60;;165.00;;0.00
ролл унаги урамаки;;6.10;;7.50;;15.00;;152.00;;0.00
ролл филадельфия;;9.70;;6.70;;10.80;;142.00;;0.00
ролл харумаки;;14.40;;15.20;;11.90;;242.00;;0.00
ролл цукини маки;;1.10;;5.90;;7.50;;87.00;;0.00
ролл чидори;;8.50;;8.00;;14.30;;163.00;;0.00
ролл эби каиган;;5.70;;2.80;;17.80;;120.00;;0.00
ром;;0.00;;0.00;;0.00;;220.00;;0.00
ростки фасоли мунго;;1.50;;0.10;;1.80;;14.00;;0.00
руккола;;2.60;;0.70;;2.10;;25.00;;0.00
рулет лимон;;6.30;;14.00;;39.40;;311.00;;0.00
рулет майский;;7.30;;9.30;;55.00;;333.00;;0.00
рулет майский черемушки с маком и изюмом;;7.30;;9.30;;55.00;;333.00;;0.00
рулет с курагой;;5.60;;13.10;;51.90;;346.00;;0.00
рулет с лимоном;;4.90;;10.90;;55.40;;335.00;;0.00
рулет с маковой начинкой;;6.80;;14.20;;46.70;;340.00;;0.00
рулет с черносливом и орехом;;5.60;;15.90;;52.00;;371.00;;0.00
рулет с шоколадной начинкой;;5.40;;17.50;;50.40;;377.00;;0.00
рулет черника;;7.00;;10.40;;41.60;;288.00;;0.00
рулетик черемушки с вишней;;5.50;;6.30;;53.50;;292.00;;0.00
рулетик черемушки с курагой;;8.60;;9.80;;53.90;;339.00;;0.00
рулетик черемушки с яблоком;;7.00;;6.30;;57.90;;318.00;;0.00
рыбный фарш;;16.00;;0.60;;0.00;;69.00;;0.00
рыжики свежие;;1.90;;0.80;;2.70;;17.00;;0.00
рябина;;1.40;;0.10;;11.80;;43.00;;0.00
рябчик;;18.00;;20.00;;0.50;;254.00;;0.00
ряженка 1%;;3.00;;1.00;;4.20;;40.00;;0.00
ряженка 2.5%;;2.90;;2.50;;4.20;;54.00;;0.00
ряженка 3.2%;;2.90;;3.20;;4.10;;57.00;;0.00
ряженка 4%;;2.80;;4.00;;4.20;;67.00;;0.00
ряженка 6%;;5.00;;6.00;;4.10;;84.00;;0.00
ряженка останкинская 2.5%;;2.80;;2.50;;4.20;;51.00;;0.00
сазан азовский;;18.40;;5.30;;0.00;;121.00;;0.00
сазан каспийский;;18.20;;2.70;;0.00;;97.00;;0.00
сайра бланшированная в масле;;18.30;;23.30;;0.00;;283.00;;0.00
сайра свежая;;18.60;;12.00;;0.00;;182.00;;0.00
сакана кимчи;;6.50;;3.00;;10.60;;96.00;;0.00
саке;;0.50;;0.00;;5.00;;134.00;;0.00
салака копченая;;25.40;;5.60;;0.00;;152.00;;0.00
салат;;1.20;;0.30;;1.30;;12.00;;0.00
салат алые паруса;;6.90;;14.80;;7.80;;189.00;;0.00
салат ариран;;17.90;;17.30;;2.10;;235.00;;0.00
салат афинский;;6.20;;10.20;;2.30;;128.00;;0.00
салат афицион;;1.50;;0.00;;2.20;;14.00;;0.00
салат берендей;;0.80;;20.20;;5.20;;205.00;;0.00
салат бордо;;3.50;;19.00;;7.90;;214.00;;0.00
салат венский;;10.20;;27.50;;2.50;;299.00;;0.00
салат вита;;1.10;;9.00;;6.10;;63.00;;0.00
салат витаминка;;1.00;;10.10;;10.80;;137.00;;0.00
салат витаминный;;1.40;;13.40;;5.80;;146.00;;0.00
салат вкус италии;;11.80;;11.00;;1.50;;153.00;;0.00
салат воскресенский;;1.10;;10.10;;4.60;;114.00;;0.00
салат восторг;;4.60;;17.20;;8.30;;205.00;;0.00
салат грибной;;3.20;;13.90;;4.40;;156.00;;0.00
салат дальневосточный;;5.00;;12.40;;9.70;;358.00;;0.00
салат дары сибири;;3.00;;25.10;;3.70;;252.00;;0.00
салат дарьюшка из морской капусты;;5.50;;20.00;;8.00;;320.00;;0.00
салат жемчужина;;2.90;;7.10;;7.00;;103.00;;0.00
салат из корейской спаржи;;1.20;;14.30;;3.00;;114.00;;0.00
салат из морской капусты с зеленым горошком;;4.00;;5.40;;0.00;;59.00;;0.00
салат из морской капусты с луком и пряностями;;0.00;;18.30;;0.30;;176.00;;0.00
салат из морской капусты с майонезом и ткемалевым соусом;;4.00;;5.40;;0.00;;59.00;;0.00
салат из цветной капусты;;2.00;;2.50;;4.50;;47.00;;0.00
салат испанский;;12.30;;24.50;;1.90;;288.00;;0.00
салат итальянский с ветчиной;;9.50;;14.60;;31.70;;288.00;;0.00
салат кальмары;;7.60;;15.40;;18.70;;240.00;;0.00
салат кальмары фаршированные;;10.20;;16.20;;11.80;;234.00;;0.00
салат камчатский;;6.80;;16.50;;7.60;;206.00;;0.00
салат катюша;;1.60;;7.00;;5.50;;90.00;;0.00
салат кочанный;;0.90;;0.10;;1.80;;14.00;;0.00
салат крабовые палочки;;6.60;;14.80;;13.70;;217.00;;0.00
салат крабовый;;9.20;;7.40;;5.90;;128.00;;0.00
салат красная шапочка;;7.70;;25.60;;5.80;;288.00;;0.00
салат курочка-ряба;;11.40;;22.40;;3.90;;261.00;;0.00
салат лосось;;8.30;;14.20;;17.70;;275.00;;0.00
салат маяк;;9.60;;24.00;;2.60;;262.00;;0.00
салат мимоза;;5.70;;14.80;;7.20;;183.00;;0.00
салат мираж;;15.00;;8.80;;3.30;;152.00;;0.00
салат монастырский;;1.50;;18.10;;7.40;;198.00;;0.00
салат морское ассорти;;1.40;;4.30;;7.30;;71.00;;0.00
салат морской дар;;7.40;;20.20;;2.60;;239.00;;0.00
салат московский;;5.30;;20.20;;6.10;;227.00;;0.00
салат мясной;;8.80;;16.70;;5.00;;214.00;;0.00
салат находка;;3.40;;21.00;;4.60;;223.00;;0.00
салат овощной;;3.00;;0.00;;10.00;;60.00;;0.00
салат оливье по-домашнему;;5.10;;16.50;;3.90;;187.00;;0.00
салат оливье с ветчиной;;5.40;;16.70;;7.00;;198.00;;0.00
салат оливье с колбасой;;5.40;;16.70;;7.00;;198.00;;0.00
салат оливье с мясом;;5.40;;16.70;;7.00;;198.00;;0.00
салат охотничий;;14.40;;14.80;;7.30;;219.00;;0.00
салат печеночный;;5.60;;14.40;;3.20;;164.00;;0.00
салат пикантный;;5.90;;17.70;;4.60;;202.00;;0.00
салат птица по-английски;;12.60;;17.90;;1.20;;216.00;;0.00
салат розовый фламинго;;7.30;;16.00;;5.80;;206.00;;0.00
салат русалочка;;7.80;;15.60;;2.70;;203.00;;0.00
салат русский узор;;3.20;;14.90;;8.20;;177.00;;0.00
салат сеул;;6.90;;7.60;;4.50;;106.00;;0.00
салат солнышко;;10.00;;20.30;;3.70;;239.00;;0.00
салат столичный;;7.60;;18.80;;6.40;;217.00;;0.00
салат сыр с грибами;;17.00;;13.30;;0.20;;189.00;;0.00
салат сытницкий;;9.20;;27.60;;2.00;;292.00;;0.00
салат татьянин день;;4.00;;15.00;;2.80;;161.00;;0.00
салат фаворит;;16.60;;12.30;;0.40;;178.00;;0.00
салат фермер;;4.70;;16.60;;2.70;;179.00;;0.00
салат фитнес;;1.90;;10.10;;23.80;;192.00;;0.00
салат фунчоза;;0.20;;3.50;;6.40;;82.00;;0.00
салат цезарь;;14.00;;12.00;;15.00;;250.00;;0.00
салат чешский;;14.00;;9.00;;3.40;;149.00;;0.00
салат-коктейль гавайский маринованный;;1.70;;0.50;;20.00;;91.00;;0.00
салат-коктейль сомбреро;;1.70;;0.80;;11.90;;62.00;;0.00
салаты белая дача baby mix;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача girls mix;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача mens mix;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача party mix;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача tango mix;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача vita mix;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача аликанте;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача ассорти;;1.40;;0.20;;3.10;;19.00;;0.00
салаты белая дача афиша еда;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача молодой шпинат;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача монпелье;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача нежный корн;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача окинава;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача олимп;;1.50;;0.20;;3.30;;20.00;;0.00
салаты белая дача пикантный фриссе;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача пряная рукола;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача сочный романо;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача тоскана;;1.50;;0.20;;2.30;;17.00;;0.00
салаты белая дача хрустящий айсберг;;1.50;;0.20;;2.30;;17.00;;0.00
сало;;2.40;;89.00;;0.00;;797.00;;0.00
салями;;21.60;;53.70;;1.40;;568.00;;0.00
сан химаго;;10.10;;7.60;;11.20;;154.00;;0.00
сарада бито;;1.80;;0.60;;14.40;;70.00;;0.00
сарада вакамэ су;;1.80;;1.10;;7.20;;47.00;;0.00
сарада гюнику;;17.80;;6.00;;3.90;;140.00;;0.00
сарада ицаку;;5.90;;9.20;;9.30;;143.00;;0.00
сарада кайсо;;1.70;;2.40;;10.80;;71.00;;0.00
сарада киноки;;6.70;;9.00;;3.50;;122.00;;0.00
сарада мидори;;1.30;;1.20;;4.20;;33.00;;0.00
сарада мояши;;1.40;;2.20;;6.00;;49.00;;0.00
сарада рэтасу эби;;6.50;;4.70;;16.00;;132.00;;0.00
сарада сяке-кунсэно;;9.80;;18.00;;1.90;;208.00;;0.00
сарада тако беби;;3.00;;1.40;;8.60;;60.00;;0.00
сарада тори но маринадо;;1.40;;5.30;;12.40;;143.00;;0.00
сарада тори-кунсэно;;10.00;;5.70;;15.00;;164.00;;0.00
сарада харусамэ;;1.20;;4.60;;7.60;;109.00;;0.00
сарада хияши вакамэ;;1.30;;5.20;;10.20;;92.00;;0.00
сарада шиитакэ ремонэ;;1.70;;0.30;;15.50;;73.00;;0.00
сарада эби уми;;5.00;;0.80;;20.60;;110.00;;0.00
сарада югатами хару;;7.30;;4.00;;8.70;;100.00;;0.00
сардельки говяжьи;;11.40;;18.20;;1.50;;215.00;;0.00
сардельки молочные из мяса птицы охлажденные;;11.00;;19.00;;2.60;;226.00;;0.00
сардельки свиные;;10.10;;31.60;;1.90;;332.00;;0.00
